Type,Part Number,Brand,Model,Rank,Benchmark,Samples,URL,Price
SSD,PX-128M5P,Plextor,M5 PRO 128GB,427,82.9,3464,https://ssd.userbenchmark.com/Plextor-M5-PRO-128GB/Rating/1893,124
SSD,TS256GSSD370,Transcend,SSD370 256GB,462,80.7,4208,https://ssd.userbenchmark.com/Transcend-SSD370-256GB/Rating/2701,124
SSD,ASX6000PNP-1TT-C,Adata,XPG SX6000 PRO 1TB,98,190,4930,https://ssd.userbenchmark.com/SpeedTest/664077/ADATA-SX6000PNP,123
SSD,MZ-MTE1T0BW,Samsung,SSD 840 EVO mSATA 1TB,262,95.4,546,https://ssd.userbenchmark.com/SpeedTest/10394/Samsung-SSD-840-EVO-1TB-mSATA,123
SSD,R3SL240G,AMD,Radeon R3 240GB,535,76,3764,https://ssd.userbenchmark.com/SpeedTest/134613/R3SL240G,123
SSD,SHPM2280P2/240G,Kingston,HyperX Predator AHCI PCIe M.2 240GB,169,128,5629,https://ssd.userbenchmark.com/SpeedTest/26065/Kingston-SHPM2280P2240G,121
SSD,MZ-MTE500BW,Samsung,SSD 840 EVO mSATA 500GB,285,92.6,649,https://ssd.userbenchmark.com/SpeedTest/10255/Samsung-SSD-840-EVO-500GB-mSATA,121
SSD,SDSSDHP-256G-G25,SanDisk,Ultra Plus 256GB,439,82,14907,https://ssd.userbenchmark.com/SanDisk-Ultra-Plus-256GB/Rating/1511,121
SSD,MZ-V7E250BW,Samsung,SSD 970 EVO 250GB,66,233,134230,https://ssd.userbenchmark.com/SpeedTest/494033/Samsung-SSD-970-EVO-250GB,120
SSD,PX-512M8SeY,Plextor,M8Se 512GB,148,146,170,https://ssd.userbenchmark.com/SpeedTest/341666/PLEXTOR-PX-512M8SeG,120
SSD,PX-512M8SeG,Plextor,M8Se 512GB,148,146,170,https://ssd.userbenchmark.com/SpeedTest/341666/PLEXTOR-PX-512M8SeG,120
SSD,PX-512M8SeGN,Plextor,M8Se 512GB,148,146,170,https://ssd.userbenchmark.com/SpeedTest/341666/PLEXTOR-PX-512M8SeG,120
SSD,SKC1000/240G,Kingston,KC1000 240GB,156,140,1442,https://ssd.userbenchmark.com/SpeedTest/312458/KINGSTON-SKC1000240G,120
SSD,PX-256M8SeY,Plextor,M8Se 256GB,157,137,322,https://ssd.userbenchmark.com/SpeedTest/327270/PLEXTOR-PX-256M8SeG,120
SSD,PX-256M8SeG,Plextor,M8Se 256GB,157,137,322,https://ssd.userbenchmark.com/SpeedTest/327270/PLEXTOR-PX-256M8SeG,120
SSD,PX-256M8SeGN,Plextor,M8Se 256GB,157,137,322,https://ssd.userbenchmark.com/SpeedTest/327270/PLEXTOR-PX-256M8SeG,120
SSD,SSDPEKKF128GX1,Intel,PRO 6000p 128GB,324,89.5,69,https://ssd.userbenchmark.com/SpeedTest/275754/INTEL-SSDPEKKF128G7,120
SSD,,Liteonit,LAT-256M3S 256GB,559,75,518,https://ssd.userbenchmark.com/SpeedTest/9087/LITEONIT-LAT-256M3S,120
SSD,,Liteonit,LCT-256M3S-41 7mm 256GB FDE,576,73.7,258,https://ssd.userbenchmark.com/SpeedTest/5825/LITEONIT-LCT-256M3S-41-7mm-256GB-FDE,120
SSD,,Toshiba,THNSNH256G8NT 256GB,623,71.7,310,https://ssd.userbenchmark.com/SpeedTest/12184/TOSHIBA-THNSNH256G8NT,120
SSD,MZ-76E1T0B,Samsung,SSD 860 EVO 1TB,192,114,436250,https://ssd.userbenchmark.com/SpeedTest/423831/Samsung-SSD-860-EVO-1TB,118
SSD,,Micron,M600 SATA M.2 256GB,373,85.9,2232,https://ssd.userbenchmark.com/SpeedTest/22043/Micron-M600-MTFDDAV256MBF,118
SSD,CSSD-N256GB3-BK,Corsair,Neutron 256GB,477,79.5,990,https://ssd.userbenchmark.com/SpeedTest/2557/Corsair-Neutron-SSD,117
SSD,MZ-76P512B,Samsung,SSD 860 PRO 512GB,212,109,10938,https://ssd.userbenchmark.com/SpeedTest/431483/Samsung-SSD-860-PRO-512GB,116
SSD,2LU81AA#ABL,HP,S700 PRO 1TB,256,96.7,71,https://ssd.userbenchmark.com/SpeedTest/387205/HP-SSD-S700-PRO-1TB,116
SSD,SD6SB1M-256G-1022I,SanDisk,X110 256GB,481,79.3,4662,https://ssd.userbenchmark.com/SpeedTest/6828/SanDisk-SD6SB1M256G1022I,116
SSD,SSDPEKNU010TZX1,Intel,670p 1TB,21,318,63,https://ssd.userbenchmark.com/SpeedTest/1493432/INTEL-SSDPEKNU010TZ,115
SSD,CSSD-F480GBMP510,Corsair,Force 480GB,91,195,25066,https://ssd.userbenchmark.com/SpeedTest/626885/Force-MP510,115
SSD,ASU800SS-1TT-C,Adata,Ultimate SU800 1TB,224,105,16431,https://ssd.userbenchmark.com/Adata-Ultimate-SU800-1TB/Rating/3914,115
SSD,CT250MX200SSD1,Crucial,MX200 250GB,284,92.8,18806,https://ssd.userbenchmark.com/Crucial-MX200-250GB/Rating/3196,115
SSD,MZ-7PD128BW,Samsung,SSD 840 PRO 128GB,334,88.9,29259,https://ssd.userbenchmark.com/Samsung-840-PRO-128GB/Rating/1890,115
SSD,5MS23AA#ABC,HP,EX950 1TB,30,284,3147,https://ssd.userbenchmark.com/SpeedTest/706053/HP-SSD-EX950-1TB,114
SSD,WDS500G1X0E,WD ,Black SN850 500GB,7,398,117,https://ssd.userbenchmark.com/SpeedTest/1366573/WD-BLACK-SN850-500GB,113
SSD,SDSSDXP-240G-G25,SanDisk,Extreme II 240GB,330,89.2,2047,https://ssd.userbenchmark.com/SanDisk-Extreme-II-240GB/Rating/1545,113
SSD,ASX8200PNP-1TT-C,Adata,XPG SX8200 PRO 1TB,33,280,65122,https://ssd.userbenchmark.com/SpeedTest/638791/ADATA-SX8200PNP,112
SSD,CT1000P1SSD8,Crucial,P1 3D 1TB,69,230,115016,https://ssd.userbenchmark.com/SpeedTest/607339/CT1000P1SSD8,112
SSD,WDS256G1X0C,WD,Black 256GB (2017),177,120,21757,https://ssd.userbenchmark.com/SpeedTest/237667/WDC-WDS256G1X0C-00ENX0,112
SSD,MZ-750250BW,Samsung,SSD 750 EVO 250GB,268,94.7,63633,https://ssd.userbenchmark.com/SpeedTest/71929/Samsung-SSD-750-EVO-250GB,112
SSD,SDSSDXP-120G-G25,SanDisk,Extreme II 120GB,401,84.5,1978,https://ssd.userbenchmark.com/SanDisk-Extreme-II-120GB/Rating/1889,112
SSD,SSDPEK1W120GA01,Intel,800p 118GB,38,273,107,https://ssd.userbenchmark.com/SpeedTest/489136/NVMe-INTEL-SSDPEK1W12,111
SSD,SSDPEKKF512G7X1,Intel,PRO 6000p 512GB,179,119,1874,https://ssd.userbenchmark.com/SpeedTest/289714/INTEL-SSDPEKKF512G7H,111
SSD,ASP550SS3-960GM-C,Adata,Premier SP550 960GB,447,81.6,912,https://ssd.userbenchmark.com/Adata-Premier-SP550-960GB/Rating/3625,111
SSD,SSDSC2KW120H6,Intel,540s Series 120GB,653,69.6,2780,https://ssd.userbenchmark.com/SpeedTest/127931/INTEL-SSDSC2KW120H6,111
SSD,SSDPEKKW256G8XT,Intel,760p Series 256GB,105,186,16536,https://ssd.userbenchmark.com/SpeedTest/434656/INTEL-SSDPEKKW256G8,110
SSD,VX500-25SAT3-256G,Toshiba,OCZ VX500 256GB,391,84.9,170,https://ssd.userbenchmark.com/SpeedTest/193061/TOSHIBA-VX500,110
SSD,SHSS37A/120G,HyperX,Savage 120GB,393,84.8,5742,https://ssd.userbenchmark.com/HyperX-Savage-120GB/Rating/3496,110
SSD,VTX460-25SAT3-120G,OCZ,Vertex 460 120GB,404,84.3,1037,https://ssd.userbenchmark.com/OCZ-Vertex-460-120GB/Rating/3488,110
SSD,TS256GMTS600,Transcend,MTS600 M.2 256GB,476,79.6,184,https://ssd.userbenchmark.com/SpeedTest/15991/TS256GMTS600,109
SSD,SHSS37A/240G,HyperX,Savage 240GB,320,89.9,33521,https://ssd.userbenchmark.com/HyperX-Savage-240GB/Rating/3494,108
SSD,2YY47AA#ABC,HP,EX920 1TB,34,278,10866,https://ssd.userbenchmark.com/SpeedTest/488611/HP-SSD-EX920-1TB,107
SSD,ASX930SS3-120GM-C,Adata,XPG SX930 120GB,346,87.7,1009,https://ssd.userbenchmark.com/Adata-XPG-SX930-120GB/Rating/3635,107
SSD,TS256GSSD370S,Transcend,SSD370S 256GB,354,87,8352,https://ssd.userbenchmark.com/SpeedTest/26718/TS256GSSD370S,106
SSD,MZ-77E1T0B,Samsung,SSD 870 EVO 1TB,184,118,3622,https://ssd.userbenchmark.com/SpeedTest/1445454/Samsung-SSD-870-EVO-1TB,105
SSD,MZ-75E250B,Samsung,SSD 850 EVO 250GB,234,103,757781,https://ssd.userbenchmark.com/Samsung-850-EVO-250GB/Rating/2977,105
SSD,SDSSDH3-1T00-G25,SanDisk,Ultra 3D 1TB,254,96.8,4488,https://ssd.userbenchmark.com/SpeedTest/316514/SanDisk-SDSSDH31000G,105
SSD,VX500-25SAT3-128G,Toshiba,OCZ VX500 128GB,428,82.9,85,https://ssd.userbenchmark.com/SpeedTest/194663/TOSHIBA-VX500,104
SSD,CT480BX200SSD1,Crucial,BX200 480GB,504,78,9092,https://ssd.userbenchmark.com/Crucial-BX200-480GB/Rating/3627,104
SSD,TS128GSSD370,Transcend,SSD370 128GB,650,69.8,3879,https://ssd.userbenchmark.com/Transcend-SSD370-128GB/Rating/2699,104
SSD,PX-128M8PeG,Plextor,M8Pe 128GB,151,143,500,https://ssd.userbenchmark.com/SpeedTest/171560/PLEXTOR-PX-128M8PeG,103
SSD,ARC100-25SAT3-240G,OCZ,ARC 100 240GB,372,85.9,10242,https://ssd.userbenchmark.com/OCZ-ARC-100-240GB/Rating/2603,103
SSD,SSDSC2BB480G4,Intel,S3500 Series 480GB,396,84.6,778,https://ssd.userbenchmark.com/SpeedTest/16864/INTEL-SSDSC2BB480G4,103
SSD,SDSSDHII-240G-G25,SanDisk,Ultra II 240GB,429,82.8,42402,https://ssd.userbenchmark.com/SanDisk-Ultra-II-240GB/Rating/2548,103
SSD,AGT4-25SAT3-256G,OCZ,Agility 4 256GB,626,71.4,1242,https://ssd.userbenchmark.com/OCZ-Agility-4-256GB/Rating/1606,103
SSD,SSD7CS2211-240-RB,PNY,CS2211 240GB,356,86.9,1566,https://ssd.userbenchmark.com/PNY-CS2211-240GB/Rating/3629,102
SSD,SSD7CS2211-240-PB,PNY,CS2211 240GB,356,86.9,1566,https://ssd.userbenchmark.com/PNY-CS2211-240GB/Rating/3629,102
SSD,GP-GSTFS30512GTTD,Gigabyte,UD PRO 512GB,408,84.1,2379,https://ssd.userbenchmark.com/SpeedTest/522549/GIGABYTE-GP-GSTFS30512GTTD,102
SSD,SSDSC2BW180H601,Intel,535 Series 180GB,627,71.4,384,https://ssd.userbenchmark.com/SpeedTest/27834/INTEL-SSDSC2BW180H6,102
SSD,ASX8000NP-512GM-C,Adata,XPG SX8000 512GB,142,152,1407,https://ssd.userbenchmark.com/SpeedTest/218488/NVMe-ADATA-SX8000NP,101
SSD,SB-ROCKET-NVMe4-500,Sabrent,Rocket 4 500GB,29,286,7196,https://ssd.userbenchmark.com/SpeedTest/905105/Sabrent-Rocket-40-500GB,100
SSD,CT1000MX500SSD1,Crucial,MX500 1TB,214,108,126802,https://ssd.userbenchmark.com/SpeedTest/406099/CT1000MX500SSD1,100
SSD,SSDPEKKF360G7X1,Intel,PRO 6000p 360GB,245,98.8,884,https://ssd.userbenchmark.com/SpeedTest/296966/INTEL-SSDPEKKF360G7H,100
SSD,CT256MX100SSD1,Crucial,MX100 256GB,437,82.1,50665,https://ssd.userbenchmark.com/Crucial-MX100-256GB/Rating/2317,100
SSD,,Toshiba,THNSNH512GCST 512GB,450,81.4,269,https://ssd.userbenchmark.com/SpeedTest/12185/TOSHIBA-THNSNH512GCST,100
SSD,SSDSC2KW128G8,Intel,545s Series 128GB,547,75.4,2268,https://ssd.userbenchmark.com/SpeedTest/372338/INTEL-SSDSC2KW128G8,100
SSD,SD8SB8U-128G-1122,SanDisk,X400 128GB,605,72.4,814,https://ssd.userbenchmark.com/SpeedTest/68942/SanDisk-SD8SB8U128G1122,100
SSD,R3SL120G,AMD,Radeon R3 120GB,621,71.9,2741,https://ssd.userbenchmark.com/SpeedTest/124132/R3SL120G,100
SSD,,Liteonit,LCT-512M3S 512GB,642,70.2,138,https://ssd.userbenchmark.com/SpeedTest/5388/LITEONIT-LCT-512M3S,100
SSD,WDS100T2B0C,WD,Blue SN550 1TB,58,238,80521,https://ssd.userbenchmark.com/SpeedTest/994217/WDC-WDS100T2B0C-00PXH0,99
SSD,,Apple,SM0256G PCIe 251GB,147,148,759,https://ssd.userbenchmark.com/SpeedTest/25442/APPLE-SSD-SM0256G,99
SSD,CSSD-F240GBMP300,Corsair,Force MP300 240GB,199,112,3065,https://ssd.userbenchmark.com/SpeedTest/538791/NVMe-Force-MP300,99
SSD,CT250MX200SSD3,Crucial,MX200 mSATA 250GB,345,88.1,878,https://ssd.userbenchmark.com/SpeedTest/29438/Crucial--CT250MX200SSD3,99
SSD,,Apple,SD0256F 251GB,520,77.2,259,https://ssd.userbenchmark.com/SpeedTest/6365/APPLE-SSD-SD0256F,99
SSD,R3SL480G,AMD,Radeon R3 480GB,595,73,462,https://ssd.userbenchmark.com/SpeedTest/134345/R3SL480G,99
SSD,PX-128M5S,Plextor,M5S 128GB,602,72.6,5073,https://ssd.userbenchmark.com/Plextor-M5S-128GB/Rating/2261,99
SSD,WDS250G2X0C,WD,Black 250GB (2018),99,189,8033,https://ssd.userbenchmark.com/SpeedTest/482421/WDS250G2X0C-00L350,98
SSD,MKNSSDRE1TB,Mushkin,Reactor 1TB,335,88.9,8442,https://ssd.userbenchmark.com/Mushkin-Reactor-1TB/Rating/3583,98
SSD,SA1000M8/480G,Kingston,A1000 480GB,165,130,10541,https://ssd.userbenchmark.com/SpeedTest/492906/KINGSTON-SA1000M8480G,97
SSD,MZ-77Q1T0BW,Samsung,SSD 870 QVO 1TB,235,103,15650,https://ssd.userbenchmark.com/SpeedTest/1218310/Samsung-SSD-870-QVO-1TB,97
SSD,CT480BX300SSD1,Crucial,BX300 480GB,238,101,3387,https://ssd.userbenchmark.com/Crucial-BX300-480GB/Rating/3947,97
SSD,MZ-MTE250BW,Samsung,SSD 840 EVO mSATA 250GB,331,89.1,1313,https://ssd.userbenchmark.com/SpeedTest/5250/Samsung-SSD-840-EVO-250GB-mSATA,97
SSD,VTR1-25SAT3-128G,OCZ,Vector 128GB,419,83.4,1202,https://ssd.userbenchmark.com/SpeedTest/4023/OCZ-VECTOR,97
SSD,HDTS724XZSTA,Toshiba,Q300 240GB,564,74.8,3669,https://ssd.userbenchmark.com/SpeedTest/35974/TOSHIBA-Q300,97
SSD,HDTS724EZSTA,Toshiba,Q300 240GB,564,74.8,3669,https://ssd.userbenchmark.com/SpeedTest/35974/TOSHIBA-Q300,97
SSD,ASP550SS3-480GM-C,Adata,Premier SP550 480GB,468,80.4,6776,https://ssd.userbenchmark.com/Adata-Premier-SP550-480GB/Rating/3624,96
SSD,CT240BX200SSD1,Crucial,BX200 240GB,525,76.9,26230,https://ssd.userbenchmark.com/Crucial-BX200-240GB/Rating/3626,96
SSD,CT250MX200SSD4,Crucial,MX200 SATA M.2 250GB,261,95.5,1861,https://ssd.userbenchmark.com/SpeedTest/23955/Crucial-CT250MX200SSD4,95
SSD,PX-256M6PRO,Plextor,M6 PRO 256GB,272,94.2,819,https://ssd.userbenchmark.com/SpeedTest/14560/PLEXTOR-PX-256M6PRO,95
SSD,PX-256M6V,Plextor,M6V 256GB,353,87.1,379,https://ssd.userbenchmark.com/Plextor-M6V-256GB/Rating/3499,95
SSD,ASP920SS3-256GM-C,Adata,Premier PRO SP920 256GB,464,80.6,2425,https://ssd.userbenchmark.com/Adata-Premier-PRO-SP920-256GB/Rating/3454,95
SSD,WDS250G1B0B,WD,Blue SATA M.2 250GB,474,79.7,6950,https://ssd.userbenchmark.com/SpeedTest/190515/WDC-WDS250G1B0B-00AS40,95
SSD,PX-256M8PeG,Plextor,M8Pe 256GB,114,176,2232,https://ssd.userbenchmark.com/SpeedTest/171701/PLEXTOR-PX-256M8PeG,94
SSD,HDTS325XZSTA,Toshiba,Q Series PRO 256GB,390,85,1441,https://ssd.userbenchmark.com/SpeedTest/7204/TOSHIBA-THNSNJ25,94
SSD,HDTS325EZSTA,Toshiba,Q Series PRO 256GB,390,85,1441,https://ssd.userbenchmark.com/SpeedTest/7204/TOSHIBA-THNSNJ25,94
SSD,THNSNJ256GCST,Toshiba,Q Series PRO 256GB,390,85,1441,https://ssd.userbenchmark.com/SpeedTest/7204/TOSHIBA-THNSNJ25,94
SSD,MKNSSDEC240GB,Mushkin,ECO2 240GB,634,70.5,298,https://ssd.userbenchmark.com/SpeedTest/24676/MKNSSDEC240GB,94
SSD,WDS100T2B0A,WD,Blue 3D 1TB,243,99.1,12741,https://ssd.userbenchmark.com/SpeedTest/352978/WDC-WDS100T2B0A-00SM50,92
SSD,ASX6000NP-256GT-C,Adata,XPG SX6000 256GB,180,119,7591,https://ssd.userbenchmark.com/SpeedTest/387986/ADATA-SX6000NP,91
SSD,VTX3MI-25SAT3-120G,OCZ,Vertex 3 MAX IOPS 120GB,611,72.2,2915,https://ssd.userbenchmark.com/SpeedTest/1201/OCZ-VERTEX3-MI,91
SSD,AGAMMIXS11-480GT-C,XPG,Gammix S11 480GB,73,224,2014,https://ssd.userbenchmark.com/SpeedTest/506229/XPG-GAMMIX-S11,90
SSD,5XM46AA#ABC,HP,EX900 1TB,112,183,105,https://ssd.userbenchmark.com/SpeedTest/695989/HP-SSD-EX900-1TB,90
SSD,VTX460A-25SAT3-240G,OCZ,Vertex 460A 240GB,283,92.8,1022,https://ssd.userbenchmark.com/OCZ-Vertex-460A-240GB/Rating/3147,90
SSD,VTX450-25SAT3-128G,OCZ,Vertex 450 128GB,550,75.3,966,https://ssd.userbenchmark.com/OCZ-Vertex-450-128GB/Rating/1896,90
SSD,SDSSDXPM2-500G-G25,SanDisk,Extreme PRO 500GB (2018),56,241,3621,https://ssd.userbenchmark.com/SpeedTest/513270/SanDisk-Extreme-PRO-500GB,89
SSD,SSDPEKKW512G8XT,Intel,760p Series 512GB,74,223,7484,https://ssd.userbenchmark.com/SpeedTest/433786/INTEL-SSDPEKKW512G8,89
SSD,MZ-76E500B,Samsung,SSD 860 EVO 500GB,219,107,572971,https://ssd.userbenchmark.com/SpeedTest/428560/Samsung-SSD-860-EVO-500GB,89
SSD,MZ-V8P250BW,Samsung,SSD 980 PRO 250GB,25,294,2424,https://ssd.userbenchmark.com/SpeedTest/1311638/Samsung-SSD-980-PRO-250GB,88
SSD,WDS500G2B0B,WD,Blue 3D SATA M.2 500GB,252,97.1,20673,https://ssd.userbenchmark.com/SpeedTest/325788/WDC-WDS500G2B0B-00YS70,88
SSD,CSSD-F120GBMP500,Corsair,Force MP500 120GB,162,131,7126,https://ssd.userbenchmark.com/SpeedTest/221057/Force-MP500,87
SSD,MZ-V7E500BW,Samsung,SSD 970 EVO 500GB,43,270,327191,https://ssd.userbenchmark.com/SpeedTest/493995/Samsung-SSD-970-EVO-500GB,86
SSD,CSSD-F240GBMP500,Corsair,Force MP500 240GB,144,150,9801,https://ssd.userbenchmark.com/SpeedTest/213562/Force-MP500,86
SSD,CT240BX300SSD1,Crucial,BX300 240GB,265,95,5570,https://ssd.userbenchmark.com/Crucial-BX300-240GB/Rating/3946,86
SSD,VTX4-25SAT3-256G,OCZ,Vertex 4 256GB,319,90.1,9152,https://ssd.userbenchmark.com/OCZ-Vertex-4-256GB/Rating/1315,86
SSD,VTR180-25SAT3-120G,OCZ,Vector 180 120GB,378,85.6,334,https://ssd.userbenchmark.com/OCZ-Vector-180-120GB/Rating/3495,86
SSD,,Apple,SM0256F 251GB,409,84,220,https://ssd.userbenchmark.com/SpeedTest/3466/APPLE-SSD-SM0256F,86
SSD,SUV400S37/240G,Kingston,SSDNow UV400 240GB,604,72.5,97130,https://ssd.userbenchmark.com/SpeedTest/137815/KINGSTON-SUV400S37240G,86
SSD,CSSD-N128GB3-BK,Corsair,Neutron 128GB,647,69.9,575,https://ssd.userbenchmark.com/SpeedTest/5914/Corsair-Neutron-SSD,86
SSD,ASX8200NP-240GT-C,Adata,XPG SX8200 240GB,125,165,9746,https://ssd.userbenchmark.com/SpeedTest/480586/ADATA-SX8200NP,85
SSD,VTR180-25SAT3-120G,Toshiba,OCZ VT180 120GB,374,85.8,38,https://ssd.userbenchmark.com/SpeedTest/172941/TOSHIBA-VT180,85
SSD,MKNSSDE3240GB,Mushkin,ECO3 240GB,455,81,697,https://ssd.userbenchmark.com/SpeedTest/82991/MKNSSDE3240GB,85
SSD,,Samsung,MZNTE512HMJH-000SO 512GB,541,75.7,309,https://ssd.userbenchmark.com/SpeedTest/7215/Samsung-MZNTE512HMJH-000SO,85
SSD,MKNSSDCR240GB,Mushkin,Chronos 240GB,654,69.6,567,https://ssd.userbenchmark.com/Mushkin-Chronos-240GB/Rating/1622,85
SSD,MZVKW512HMJP-00000,Samsung,SM961 512GB,65,234,16444,https://ssd.userbenchmark.com/SpeedTest/147864/NVMe-Samsung-MZVKW512,84
SSD,,Samsung,PM951 512GB,158,137,6276,https://ssd.userbenchmark.com/SpeedTest/37633/NVMe-PM951-NVMe-SAMSU,84
SSD,MZHPU256HCGL,Samsung,XP941 PCIe M.2 256GB,164,130,2639,https://ssd.userbenchmark.com/SpeedTest/4625/Samsung-MZHPU256HCGL-00000,84
SSD,,Samsung,PM951 256GB,183,118,11031,https://ssd.userbenchmark.com/SpeedTest/37673/NVMe-PM951-NVMe-SAMSU,84
SSD,,Intel,Optane+ 500GB,104,187,1385,https://ssd.userbenchmark.com/SpeedTest/268688/Intel-Optane-466GBSSD,83
SSD,CT275MX300SSD4,Crucial,MX300 SATA M.2 275GB,484,79.3,14847,https://ssd.userbenchmark.com/SpeedTest/159989/Crucial-CT275MX300SSD4,83
SSD,SSDSC2KW512G8,Intel,545s Series 512GB,217,107,9291,https://ssd.userbenchmark.com/SpeedTest/302752/INTEL-SSDSC2KW512G8,82
SSD,WDS100T2B0B,WD,Blue 3D SATA M.2 1TB,247,98.7,8629,https://ssd.userbenchmark.com/SpeedTest/342470/WDC-WDS100T2B0B-00YS70,82
SSD,WDS250G1B0A,WD,Blue 250GB,438,82.1,21094,https://ssd.userbenchmark.com/SpeedTest/191455/WDC-WDS250G1B0A-00H9H0,82
SSD,PX-128M6S,Plextor,M6S 128GB,385,85.3,2481,https://ssd.userbenchmark.com/Plextor-M6S-128GB/Rating/2225,81
SSD,MZ-V7S500BW,Samsung,SSD 970 EVO Plus 500GB,31,283,285804,https://ssd.userbenchmark.com/SpeedTest/700020/Samsung-SSD-970-EVO-Plus-500GB,80
SSD,ASX8200PNP-512GT-C,Adata,XPG SX8200 PRO 512GB,53,245,55780,https://ssd.userbenchmark.com/SpeedTest/634807/ADATA-SX8200PNP,80
SSD,SB-ROCKET-512,Nvme,Rocket 512GB,95,192,14943,https://ssd.userbenchmark.com/SpeedTest/801884/NVMe-Sabrent,80
SSD,ASU635SS-960GQ-R,Adata,SU635 960GB,475,79.6,907,https://ssd.userbenchmark.com/SpeedTest/802076/ADATA-SU635,80
SSD,,PNY,SSD2SC240GD4DH08B-T 240GB,524,76.9,107,https://ssd.userbenchmark.com/SpeedTest/7546/SSD2SC240GD4DH08B-T,80
SSD,SD6SF1M-128G-1022,SanDisk,X110 mSATA 128GB,638,70.3,1016,https://ssd.userbenchmark.com/SanDisk-X110-mSATA-128GB/Rating/2213,80
SSD,,Samsung,PM951 512GB 1TB,136,158,2156,https://ssd.userbenchmark.com/SpeedTest/39907/NVMe-PM951-NVMe-SAMSU,79
SSD,SSDPEKKW128G7X1,Intel,600p Series 128GB,248,98.4,9810,https://ssd.userbenchmark.com/SpeedTest/170119/INTEL-SSDPEKKW128G7,79
SSD,ASX6000PNP-512GT-C,Adata,XPG SX6000 PRO 512GB,94,193,7350,https://ssd.userbenchmark.com/SpeedTest/594216/ADATA-SX6000PNP,78
SSD,KXG50ZNV512G,Toshiba,XG5 512GB,159,137,28536,https://ssd.userbenchmark.com/SpeedTest/359770/KXG50ZNV512G-NVMe-TOSHIBA-512GB,78
SSD,SSDPEKNW512G8X1,Intel,660p 512GB,139,153,124459,https://ssd.userbenchmark.com/SpeedTest/557263/INTEL-SSDPEKNW512G8,77
SSD,SSD7CS900-960-RB,PNY,CS900 960GB,379,85.6,4058,https://ssd.userbenchmark.com/SpeedTest/443150/PNY-CS900-960GB-SSD,77
SSD,CT275MX300SSD1,Crucial,MX300 275GB,482,79.3,50588,https://ssd.userbenchmark.com/Crucial-MX300-275GB/Rating/3642,77
SSD,MZ-7PD256BW,Samsung,SSD 840 PRO 256GB,276,93.9,52885,https://ssd.userbenchmark.com/Samsung-840-PRO-256GB/Rating/1408,76
SSD,TS128GMTS800,Transcend,MTS800 M.2 128GB,648,69.9,4338,https://ssd.userbenchmark.com/SpeedTest/22385/TS128GMTS800,76
SSD,ASX6000NP-512GT-C,Adata,XPG SX6000 512GB,172,126,2837,https://ssd.userbenchmark.com/SpeedTest/410831/ADATA-SX6000NP,75
SSD,CSSD-F128GBLX,Corsair,Force LX 128GB,618,72,1671,https://ssd.userbenchmark.com/SpeedTest/12531/CORSAIR-FORCE-LX-SSD,75
SSD,WDS500G3X0C,WD,Black SN750 500GB (2019),48,251,71905,https://ssd.userbenchmark.com/SpeedTest/701228/WDS500G3X0C-00SJG0,74
SSD,ASX6000NP-1TT-C,Adata,XPG SX6000 1TB,173,125,163,https://ssd.userbenchmark.com/SpeedTest/471014/ADATA-SX6000NP,74
SSD,SD5SB2-512G,SanDisk,X100 512GB,497,78.5,73,https://ssd.userbenchmark.com/SpeedTest/21973/SanDisk-SD5SB2512G,74
SSD,ASX8000NP-128GM-C,Adata,XPG SX8000 128GB,187,116,121,https://ssd.userbenchmark.com/SpeedTest/214181/NVMe-ADATA-SX8000NP,72
SSD,VTR150-25SAT3-120G,OCZ,Vector 150 120GB,422,83.2,1217,https://ssd.userbenchmark.com/OCZ-Vector-150-120GB/Rating/2242,72
SSD,SD7SN3Q-128G-1002,SanDisk,X300s SATA M.2 128GB,639,70.3,572,https://ssd.userbenchmark.com/SpeedTest/25335/SanDisk-SD7SN3Q-128G-1006,72
SSD,TS256GMTE820,Transcend,MTE820 256GB,228,104,146,https://ssd.userbenchmark.com/SpeedTest/437614/TS256GMTE820,70
SSD,MZ-MTE120BW,Samsung,SSD 840 EVO mSATA 120GB,383,85.4,575,https://ssd.userbenchmark.com/SpeedTest/5728/Samsung-SSD-840-EVO-120GB-mSATA,70
SSD,MKNSSDTR480GB,Mushkin,Triactor 480GB,434,82.3,1519,https://ssd.userbenchmark.com/SpeedTest/80762/MKNSSDTR480GB,70
SSD,SSD7CS1311-240-RB,PNY,CS1311 240GB,469,80.4,19804,https://ssd.userbenchmark.com/PNY-CS1311-240GB/Rating/3615,70
SSD,SSD7CS900-480-RB,PNY,CS900 480GB,488,79.2,10742,https://ssd.userbenchmark.com/SpeedTest/195106/PNY-CS900-480GB-SSD,70
SSD,VTX4-25SAT3-64G,OCZ,Vertex 4 64GB,657,69.6,479,https://ssd.userbenchmark.com/SpeedTest/1650/OCZ-VERT-OCZ-VERTEX4,70
SSD,,Plextor,PX-256M6M 256GB,451,81.3,249,https://ssd.userbenchmark.com/SpeedTest/9887/PLEXTOR-PX-256M6M,69
SSD,5MS22AA#ABC,HP,EX950 512GB,46,262,2044,https://ssd.userbenchmark.com/SpeedTest/705098/HP-SSD-EX950-512GB,68
