Type,Part Number,Brand,Model,Rank,Benchmark,Samples,URL,Price
CPU,BX80673I97980X,Intel,Core i9-7980XE,145,80.4,3659,https://cpu.userbenchmark.com/SpeedTest/352013/IntelR-CoreTM-i9-7980XE-CPU---260GHz,1851
CPU,YD299XAZAFWOF,AMD,Ryzen TR 2990WX,210,75.9,2259,https://cpu.userbenchmark.com/SpeedTest/560423/AMD-Ryzen-Threadripper-2990WX-32-Core-Processor,1846
CPU,100-100000011WOF,AMD,Ryzen TR 3970X,112,83.7,3422,https://cpu.userbenchmark.com/SpeedTest/970030/AMD-Ryzen-Threadripper-3970X-32-Core-Processor,1634
CPU,BX80673I97960X,Intel,Core i9-7960X,108,84.1,1757,https://cpu.userbenchmark.com/SpeedTest/357952/IntelR-CoreTM-i9-7960X-CPU---280GHz,1592
CPU,BX80673I99980X,Intel,Core i9-9980XE,127,82.6,1525,https://cpu.userbenchmark.com/SpeedTest/652504/IntelR-CoreTM-i9-9980XE-CPU---300GHz,1406
CPU,100-100000010WOF,AMD,Ryzen TR 3960X,104,84.2,3879,https://cpu.userbenchmark.com/SpeedTest/969111/AMD-Ryzen-Threadripper-3960X-24-Core-Processor,1161
CPU,YD297XAZAFWOF,AMD,Ryzen TR 2970WX,174,78.5,863,https://cpu.userbenchmark.com/SpeedTest/626249/AMD-Ryzen-Threadripper-2970WX-24-Core-Processor,1071
CPU,,Intel,Xeon E3-1275 V2,240,74.5,309,https://cpu.userbenchmark.com/SpeedTest/4507/IntelR-XeonR-CPU-E3-1275-V2---350GHz,1028
CPU,BX80633I74960X,Intel,Core i7-4960X,142,80.6,3720,https://cpu.userbenchmark.com/Intel-Core-i7-4960X/Rating/1977,1023
CPU,,Intel,Core i7-3970X,160,79.4,2443,https://cpu.userbenchmark.com/SpeedTest/6794/IntelR-CoreTM-i7-3970X-CPU---350GHz,1000
CPU,BX8069510980XE,Intel,Core i9-10980XE,106,84.1,1798,https://cpu.userbenchmark.com/SpeedTest/935899/IntelR-CoreTM-i9-10980XE-CPU---300GHz,946
CPU,BX80673I99960X,Intel,Core i9-9960X,90,85.6,622,https://cpu.userbenchmark.com/SpeedTest/653060/IntelR-CoreTM-i9-9960X-CPU---310GHz,906
CPU,BX80673I99900X,Intel,Core i9-9900X,110,83.8,2225,https://cpu.userbenchmark.com/SpeedTest/639130/IntelR-CoreTM-i9-9900X-CPU---350GHz,882
CPU,,Intel,Xeon W3690,184,77.8,3557,https://cpu.userbenchmark.com/SpeedTest/9677/IntelR-XeonR-CPU-----------W3690----347GHz,851
CPU,BX80648I75960X,Intel,Core i7-5960X,123,82.9,12524,https://cpu.userbenchmark.com/Intel-Core-i7-5960X/Rating/2580,850
CPU,BX80671I76850K,Intel,Core i7-6850K,97,85,18780,https://cpu.userbenchmark.com/Intel-Core-i7-6850K/Rating/3606,840
CPU,100-100000059WOF,AMD,Ryzen 9 5950X,17,100,17043,https://cpu.userbenchmark.com/AMD-Ryzen-9-5950X/Rating/4086,814
CPU,BX80673I97900X,Intel,Core i9-7900X,124,82.9,15574,https://cpu.userbenchmark.com/Intel-Core-i9-7900X/Rating/3936,806
CPU,BX8069510940X,Intel,Core i9-10940X,69,87.4,1114,https://cpu.userbenchmark.com/SpeedTest/932085/IntelR-CoreTM-i9-10940X-CPU---330GHz,786
CPU,BX80671I76950X,Intel,Core i7-6950X,84,86.3,3702,https://cpu.userbenchmark.com/Intel-Core-i7-6950X/Rating/3604,786
CPU,100-100000051WOF,AMD,Ryzen 9 3950X,65,87.8,37156,https://cpu.userbenchmark.com/AMD-Ryzen-9-3950X/Rating/4057,774
CPU,,Intel,Xeon E5-2630 0,517,59.3,1540,https://cpu.userbenchmark.com/SpeedTest/6512/IntelR-XeonR-CPU-E5-2630-0---230GHz,774
CPU,,Intel,Core i7-3840QM,378,67,3744,https://cpu.userbenchmark.com/SpeedTest/2451/IntelR-CoreTM-i7-3840QM-CPU---280GHz,762
CPU,BX8069510920X,Intel,Core i9-10920X,75,86.9,1445,https://cpu.userbenchmark.com/SpeedTest/931866/IntelR-CoreTM-i9-10920X-CPU---350GHz,731
CPU,,Intel,Core2 Extreme X9650,564,57.1,1613,https://cpu.userbenchmark.com/SpeedTest/2662/IntelR-CoreTM2-Extreme-CPU-X9650----300GHz,731
CPU,BX80646I34370,Intel,Core i3-4370,371,67.2,1458,https://cpu.userbenchmark.com/Intel-Core-i3-4370/Rating/2817,719
CPU,BX80637I33225,Intel,Core i3-3225,503,60.2,2738,https://cpu.userbenchmark.com/Intel-Core-i3-3225/Rating/1488,706
CPU,BX80673I99920X,Intel,Core i9-9920X,83,86.4,852,https://cpu.userbenchmark.com/SpeedTest/656219/IntelR-CoreTM-i9-9920X-CPU---350GHz,699
CPU,CL8068404069006,Intel,Core i9-9880H,136,81.4,7389,https://cpu.userbenchmark.com/SpeedTest/750169/IntelR-CoreTM-i9-9880H-CPU---230GHz,689
CPU,YD295XA8UGAAF,AMD,Ryzen TR 2950X,162,79.3,7332,https://cpu.userbenchmark.com/SpeedTest/569025/AMD-Ryzen-Threadripper-2950X-16-Core-Processor,688
CPU,YD192XA8AEWOF,AMD,Ryzen TR 1920X,207,76,6691,https://cpu.userbenchmark.com/AMD-Ryzen-TR-1920X/Rating/3934,688
CPU,BX80673I99940X,Intel,Core i9-9940X,87,86,1141,https://cpu.userbenchmark.com/SpeedTest/641326/IntelR-CoreTM-i9-9940X-CPU---330GHz,682
CPU,,AMD,Ryzen 9 5900HX,51,91.3,1206,https://cpu.userbenchmark.com/SpeedTest/1449683/AMD-Ryzen-9-5900HX-with-Radeon-Graphics,679
CPU,BX8070811900KF,Intel,Core i9-11900KF,8,104,219,https://cpu.userbenchmark.com/SpeedTest/1515781/11th-Gen-IntelR-CoreTM-i9-11900KF---350GHz,649
CPU,,Intel,Core i7-11370H,135,81.4,1657,https://cpu.userbenchmark.com/SpeedTest/1444990/11th-Gen-IntelR-CoreTM-i7-11370H---330GHz,644
CPU,BX80648I75930K,Intel,Core i7-5930K,129,82.3,33392,https://cpu.userbenchmark.com/Intel-Core-i7-5930K/Rating/2578,640
CPU,BX80646E31231V3,Intel,Xeon E3-1231 v3,223,75.3,15179,https://cpu.userbenchmark.com/SpeedTest/11040/IntelR-XeonR-CPU-E3-1231-v3---340GHz,630
CPU,BX80673I97940X,Intel,Core i9-7940X,115,83.3,3579,https://cpu.userbenchmark.com/SpeedTest/353078/IntelR-CoreTM-i9-7940X-CPU---310GHz,629
CPU,BX8070110900KF,Intel,Core i9-10900KF,13,101,11067,https://cpu.userbenchmark.com/SpeedTest/1174369/IntelR-CoreTM-i9-10900KF-CPU---370GHz,609
CPU,,Intel,Core i7-3770S,283,71.8,7400,https://cpu.userbenchmark.com/SpeedTest/2218/IntelR-CoreTM-i7-3770S-CPU---310GHz,608
CPU,,Intel,Xeon E5-1620 0,294,71.3,12946,https://cpu.userbenchmark.com/SpeedTest/2930/IntelR-XeonR-CPU-E5-1620-0---360GHz,605
CPU,BX8070811900K,Intel,Core i9-11900K,1,109,1340,https://cpu.userbenchmark.com/Intel-Core-i9-11900K/Rating/4110,601
CPU,BX8069510900X,Intel,Core i9-10900X,82,86.4,2660,https://cpu.userbenchmark.com/SpeedTest/969950/IntelR-CoreTM-i9-10900X-CPU---370GHz,601
CPU,,AMD,Ryzen 9 5900,23,98.7,50,https://cpu.userbenchmark.com/SpeedTest/1528736/AMD-Ryzen-9-5900-12-Core-Processor,600
CPU,,Intel,Core i7-10750H,120,83,93966,https://cpu.userbenchmark.com/SpeedTest/1053158/IntelR-CoreTM-i7-10750H-CPU---260GHz,600
CPU,BX80684I78086K,Intel,Core i7-8086K,42,93.8,30184,https://cpu.userbenchmark.com/SpeedTest/516988/IntelR-CoreTM-i7-8086K-CPU---400GHz,595
CPU,100-100000061WOF,AMD,Ryzen 9 5900X,12,101,39156,https://cpu.userbenchmark.com/AMD-Ryzen-9-5900X/Rating/4087,575
CPU,BX80673I99820X,Intel,Core i9-9820X,125,82.7,1697,https://cpu.userbenchmark.com/SpeedTest/651318/IntelR-CoreTM-i9-9820X-CPU---330GHz,572
CPU,BX8070811900,Intel,Core i9-11900,3,105,141,https://cpu.userbenchmark.com/SpeedTest/1515871/11th-Gen-IntelR-CoreTM-i9-11900---250GHz,561
CPU,,Intel,Xeon E5-1650 v2,179,78.1,7205,https://cpu.userbenchmark.com/SpeedTest/7574/IntelR-XeonR-CPU-E5-1650-v2---350GHz,546
CPU,,Intel,Core i7-8809G,141,80.7,3136,https://cpu.userbenchmark.com/SpeedTest/422264/IntelR-CoreTM-i7-8809G-CPU---310GHz,520
CPU,,Intel,Core i7-7820HK,274,72.8,13759,https://cpu.userbenchmark.com/SpeedTest/224965/IntelR-CoreTM-i7-7820HK-CPU---290GHz,520
CPU,100-000000163,AMD,Ryzen TR 3990X,132,81.9,762,https://cpu.userbenchmark.com/SpeedTest/1035665/AMD-Ryzen-Threadripper-3990X-64-Core-Processor,510
CPU,BX80646I54440,Intel,Core i5-4440,324,69.9,56372,https://cpu.userbenchmark.com/Intel-Core-i5-4440/Rating/1993,510
CPU,BX8070811900F,Intel,Core i9-11900F,7,104,122,https://cpu.userbenchmark.com/SpeedTest/1492552/11th-Gen-IntelR-CoreTM-i9-11900F---250GHz,509
CPU,,Intel,Xeon E5-1650 v3,154,79.8,5088,https://cpu.userbenchmark.com/SpeedTest/16320/IntelR-XeonR-CPU-E5-1650-v3---350GHz,509
CPU,BX8070110900K,Intel,Core i9-10900K,11,101,47784,https://cpu.userbenchmark.com/Intel-Core-i9-10900K/Rating/4071,505
CPU,,Intel,Xeon E5-2609 0,575,56.6,579,https://cpu.userbenchmark.com/SpeedTest/2762/IntelR-XeonR-CPU-E5-2609-0---240GHz,504
CPU,100-100000023BOX,AMD,Ryzen 9 3900X,62,88.2,234086,https://cpu.userbenchmark.com/AMD-Ryzen-9-3900X/Rating/4044,503
CPU,,Intel,Core i7-9850H,150,80.1,6423,https://cpu.userbenchmark.com/SpeedTest/826055/IntelR-CoreTM-i7-9850H-CPU---260GHz,502
CPU,,Intel,Core i9-11950H,15,101,1,https://cpu.userbenchmark.com/SpeedTest/1554081/11th-Gen-IntelR-CoreTM-i9-11950H---260GHz,500
CPU,100-100000277WOF,AMD,Ryzen 9 3900XT,59,88.5,15184,https://cpu.userbenchmark.com/SpeedTest/1202614/AMD-Ryzen-9-3900XT-12-Core-Processor,500
CPU,,Intel,Core i9-10885H,91,85.6,2525,https://cpu.userbenchmark.com/SpeedTest/1174414/IntelR-CoreTM-i9-10885H-CPU---240GHz,500
CPU,,Intel,Core i9-9980HK,116,83.2,5149,https://cpu.userbenchmark.com/SpeedTest/797907/IntelR-CoreTM-i9-9980HK-CPU---240GHz,500
CPU,,Intel,Xeon E5-2643 0,331,69.5,786,https://cpu.userbenchmark.com/SpeedTest/3389/IntelR-XeonR-CPU-E5-2643-0---330GHz,500
CPU,,Intel,Xeon X5570,346,68.8,1191,https://cpu.userbenchmark.com/SpeedTest/12230/IntelR-XeonR-CPU-----------X5570----293GHz,496
CPU,BX80646I74770,Intel,Core i7-4770,227,75.1,148968,https://cpu.userbenchmark.com/Intel-Core-i7-4770/Rating/1978,495
CPU,BX80648I75820K,Intel,Core i7-5820K,156,79.6,93024,https://cpu.userbenchmark.com/Intel-Core-i7-5820K/Rating/2579,494
CPU,BX80646I54670K,Intel,Core i5-4670K,181,78.1,112215,https://cpu.userbenchmark.com/Intel-Core-i5-4670K/Rating/1538,492
CPU,,Intel,Core i5-4670,238,74.7,45415,https://cpu.userbenchmark.com/SpeedTest/630/IntelR-CoreTM-i5-4670-CPU---340GHz,492
CPU,,Intel,Xeon X5650,308,70.8,12902,https://cpu.userbenchmark.com/SpeedTest/355/IntelR-XeonR-CPU-----------X5650----267GHz,492
CPU,,Intel,Core i5-3350P,347,68.7,18320,https://cpu.userbenchmark.com/SpeedTest/3018/IntelR-CoreTM-i5-3350P-CPU---310GHz,491
CPU,BX80671I76900K,Intel,Core i7-6900K,71,87.2,6037,https://cpu.userbenchmark.com/Intel-Core-i7-6900K/Rating/3605,490
CPU,YD195XA8AEWOF,AMD,Ryzen TR 1950X,218,75.5,20206,https://cpu.userbenchmark.com/AMD-Ryzen-TR-1950X/Rating/3932,490
CPU,CL8068403805708,Intel,Core i9-8950HK,183,77.8,11125,https://cpu.userbenchmark.com/SpeedTest/486215/IntelR-CoreTM-i9-8950HK-CPU---290GHz,489
CPU,,Intel,Xeon E5-2687W 0,229,75,693,https://cpu.userbenchmark.com/SpeedTest/8860/IntelR-XeonR-CPU-E5-2687W-0---310GHz,486
CPU,BX8070811700KF,Intel,Core i7-11700KF,4,105,447,https://cpu.userbenchmark.com/SpeedTest/1514594/11th-Gen-IntelR-CoreTM-i7-11700KF---360GHz,485
CPU,,Intel,Xeon W3570,282,72.1,369,https://cpu.userbenchmark.com/SpeedTest/12630/IntelR-XeonR-CPU-----------W3570----320GHz,476
CPU,BX80601920,Intel,Core i7-920,430,64.4,52762,https://cpu.userbenchmark.com/Intel-Core-i7-920/Rating/1981,476
CPU,,Intel,Core X 920,548,57.8,69,https://cpu.userbenchmark.com/SpeedTest/7179/IntelR-CoreTM-CPU----------X-920----200GHz,476
CPU,,Intel,Core i7 975,292,71.4,2392,https://cpu.userbenchmark.com/SpeedTest/941/IntelR-CoreTM-i7-CPU---------975----333GHz,473
CPU,,Intel,Core i7-4910MQ,342,69.1,4267,https://cpu.userbenchmark.com/SpeedTest/9700/IntelR-CoreTM-i7-4910MQ-CPU---290GHz,465
CPU,,Intel,Core i7-10850H,111,83.8,2014,https://cpu.userbenchmark.com/SpeedTest/1160496/IntelR-CoreTM-i7-10850H-CPU---270GHz,460
CPU,,AMD,Ryzen 7 5800,24,98.6,91,https://cpu.userbenchmark.com/SpeedTest/1496609/AMD-Ryzen-7-5800-8-Core-Processor,454
CPU,,Intel,Core i9-11900H,18,99.6,1,https://cpu.userbenchmark.com/SpeedTest/1539880/11th-Gen-IntelR-CoreTM-i9-11900H---250GHz,450
CPU,,Intel,Core i5-11300H,173,78.6,211,https://cpu.userbenchmark.com/SpeedTest/1504890/11th-Gen-IntelR-CoreTM-i5-11300H---310GHz,450
CPU,,Intel,Core i7-3820,265,73.1,36771,https://cpu.userbenchmark.com/SpeedTest/739/IntelR-CoreTM-i7-3820-CPU---360GHz,449
CPU,,Intel,Xeon E3-1240 V2,263,73.2,3402,https://cpu.userbenchmark.com/SpeedTest/5484/IntelR-XeonR-CPU-E3-1240-V2---340GHz,440
CPU,,Intel,Xeon E3-1230 V2,272,73,6673,https://cpu.userbenchmark.com/SpeedTest/652/IntelR-XeonR-CPU-E3-1230-V2---330GHz,440
CPU,BX8070110900F,Intel,Core i9-10900F,27,97.9,2984,https://cpu.userbenchmark.com/SpeedTest/1196789/IntelR-CoreTM-i9-10900F-CPU---280GHz,435
CPU,BX80673I97920X,Intel,Core i9-7920X,133,81.8,4311,https://cpu.userbenchmark.com/SpeedTest/278103/IntelR-CoreTM-i9-7920X-CPU---350GHz,435
CPU,BX80633I74930K,Intel,Core i7-4930K,163,79.2,20065,https://cpu.userbenchmark.com/Intel-Core-i7-4930K/Rating/1976,432
CPU,BX80637I53450S,Intel,Core i5-3450S,337,69.2,1358,https://cpu.userbenchmark.com/SpeedTest/2071/IntelR-CoreTM-i5-3450S-CPU---280GHz,432
CPU,,Intel,Xeon E5-2620 v2,486,61.4,1697,https://cpu.userbenchmark.com/SpeedTest/4718/IntelR-XeonR-CPU-E5-2620-v2---210GHz,432
CPU,100-100000063WOF,AMD,Ryzen 7 5800X,20,99.5,68272,https://cpu.userbenchmark.com/AMD-Ryzen-7-5800X/Rating/4085,430
CPU,,AMD,Ryzen 7 5700G,39,94.2,22,https://cpu.userbenchmark.com/SpeedTest/1552677/AMD-Ryzen-7-5700G-with-Radeon-Graphics,430
CPU,BX80677I77700K,Intel,Core i7-7700K,78,86.8,527203,https://cpu.userbenchmark.com/Intel-Core-i7-7700K/Rating/3647,430
CPU,BX80677I77700,Intel,Core i7-7700,158,79.5,208782,https://cpu.userbenchmark.com/Intel-Core-i7-7700/Rating/3887,430
CPU,YD292XA8AFWOF,AMD,Ryzen TR 2920X,144,80.4,2533,https://cpu.userbenchmark.com/SpeedTest/625966/AMD-Ryzen-Threadripper-2920X-12-Core-Processor,429
CPU,,Intel,Core i7 X 990,155,79.7,1629,https://cpu.userbenchmark.com/SpeedTest/2590/IntelR-CoreTM-i7-CPU-------X-990----347GHz,429
CPU,,Intel,Core i7-4790T,305,71,793,https://cpu.userbenchmark.com/SpeedTest/13586/IntelR-CoreTM-i7-4790T-CPU---270GHz,429
CPU,,Intel,Core i9-10900T,79,86.7,69,https://cpu.userbenchmark.com/SpeedTest/1238258/IntelR-CoreTM-i9-10900T-CPU---190GHz,425
CPU,,Intel,Xeon E3-1245 v6,140,80.7,416,https://cpu.userbenchmark.com/SpeedTest/299743/IntelR-XeonR-CPU-E3-1245-v6---370GHz,422
CPU,,Intel,Core i9-10900,32,97,5360,https://cpu.userbenchmark.com/SpeedTest/1169242/IntelR-CoreTM-i9-10900-CPU---280GHz,421
CPU,BX80621E52670,Intel,Xeon E5-2670,356,68.3,3623,https://cpu.userbenchmark.com/SpeedTest/18501/IntelR-XeonR-CPU-E5-2670-0---260GHz,420
CPU,,Intel,Core i7 970,254,73.6,3174,https://cpu.userbenchmark.com/SpeedTest/8374/IntelR-CoreTM-i7-CPU---------970----320GHz,415
CPU,BX8070110850K,Intel,Core i9-10850K,16,100,36809,https://cpu.userbenchmark.com/SpeedTest/1255865/IntelR-CoreTM-i9-10850K-CPU---360GHz,414
CPU,BX8070811700K,Intel,Core i7-11700K,2,107,2879,https://cpu.userbenchmark.com/Intel-Core-i7-11700K/Rating/4107,411
CPU,BX80619I73960X,Intel,Core i7-3960X,168,79,1938,https://cpu.userbenchmark.com/Intel-Core-i7-3960X/Rating/1973,406
CPU,,Intel,Core i7 960,355,68.4,13148,https://cpu.userbenchmark.com/SpeedTest/778/IntelR-CoreTM-i7-CPU---------960----320GHz,406
CPU,BX80646E31276V3,Intel,Xeon E3-1276 v3,185,77.5,238,https://cpu.userbenchmark.com/SpeedTest/25180/IntelR-XeonR-CPU-E3-1276-v3---360GHz,405
CPU,FD837EWMHKBOX,AMD,FX-8370E,473,62.2,4764,https://cpu.userbenchmark.com/AMD-FX-8370E/Rating/2984,405
CPU,,Intel,Core i7-2860QM,471,62.2,3380,https://cpu.userbenchmark.com/SpeedTest/103/IntelR-CoreTM-i7-2860QM-CPU---250GHz,403
CPU,,AMD,Phenom II X4 960T,547,57.9,3562,https://cpu.userbenchmark.com/SpeedTest/1813/AMD-Phenomtm-II-X4-960T-Processor,403
CPU,BX8070811700,Intel,Core i7-11700,9,102,482,https://cpu.userbenchmark.com/SpeedTest/1450761/11th-Gen-IntelR-CoreTM-i7-11700---250GHz,401
CPU,BX80684I99900KS,Intel,Core i9-9900KS,14,101,8030,https://cpu.userbenchmark.com/SpeedTest/929964/IntelR-CoreTM-i9-9900KS-CPU---400GHz,400
CPU,,Intel,Core i9-10980HK,56,89.1,3321,https://cpu.userbenchmark.com/SpeedTest/1065893/IntelR-CoreTM-i9-10980HK-CPU---240GHz,400
CPU,,AMD,Ryzen 9 5980HS,74,86.9,16,https://cpu.userbenchmark.com/SpeedTest/1493102/AMD-Ryzen-9-5980HS-with-Radeon-Graphics,400
CPU,BX80646E31241V3,Intel,Xeon E3-1241 v3,217,75.6,3059,https://cpu.userbenchmark.com/SpeedTest/15164/IntelR-XeonR-CPU-E3-1241-v3---350GHz,400
CPU,,Intel,Core i5 760,411,65.5,29893,https://cpu.userbenchmark.com/SpeedTest/717/IntelR-CoreTM-i5-CPU---------760----280GHz,398
CPU,BX80662I36100T,Intel,Core i3-6100T,513,59.8,4422,https://cpu.userbenchmark.com/SpeedTest/40317/IntelR-CoreTM-i3-6100T-CPU---320GHz,392
CPU,,Intel,Xeon E3-1245 V2,262,73.2,1680,https://cpu.userbenchmark.com/SpeedTest/5622/IntelR-XeonR-CPU-E3-1245-V2---340GHz,387
CPU,FD9590FHHKWOF,AMD,FX-9590,359,68.2,18682,https://cpu.userbenchmark.com/AMD-FX-9590/Rating/1812,387
CPU,,AMD,Ryzen 7 4700G,64,88,379,https://cpu.userbenchmark.com/SpeedTest/1135003/AMD-Ryzen-7-4700G-8-Core-Processor,385
CPU,,Intel,Xeon W3680,202,76.2,3079,https://cpu.userbenchmark.com/SpeedTest/12335/IntelR-XeonR-CPU-----------W3680----333GHz,385
CPU,BX80684I79700K,Intel,Core i7-9700K,30,97.4,387756,https://cpu.userbenchmark.com/Intel-Core-i7-9700K/Rating/4030,378
CPU,BX80684I79700,Intel,Core i7-9700,44,93.4,52381,https://cpu.userbenchmark.com/SpeedTest/816180/IntelR-CoreTM-i7-9700-CPU---300GHz,378
CPU,100-100000279WOF,AMD,Ryzen 7 3800XT,58,88.6,10592,https://cpu.userbenchmark.com/SpeedTest/1218139/AMD-Ryzen-7-3800XT-8-Core-Processor,377
CPU,,Intel,Core i5-3380M,571,56.8,2329,https://cpu.userbenchmark.com/SpeedTest/5308/IntelR-CoreTM-i5-3380M-CPU---290GHz,374
CPU,FD4350FRHKBOX,AMD,FX-4350,507,60,10182,https://cpu.userbenchmark.com/AMD-FX-4350/Rating/2880,370
CPU,,Intel,Core i5-3320M,661,53.1,38056,https://cpu.userbenchmark.com/SpeedTest/402/IntelR-CoreTM-i5-3320M-CPU---260GHz,364
CPU,BX80673I79800X,Intel,Core i7-9800X,121,83,2746,https://cpu.userbenchmark.com/SpeedTest/651256/IntelR-CoreTM-i7-9800X-CPU---380GHz,362
CPU,,Intel,Core i7-3740QM,395,66.1,12043,https://cpu.userbenchmark.com/SpeedTest/2919/IntelR-CoreTM-i7-3740QM-CPU---270GHz,362
CPU,AW8063801106200,Intel,Core i7-3630QM,424,65.1,58132,https://cpu.userbenchmark.com/Intel-Core-i7-3630QM/Rating/626,361
CPU,YD170XBCAEWOF,AMD,Ryzen 7 1700X,248,74.1,101510,https://cpu.userbenchmark.com/AMD-Ryzen-7-1700X/Rating/3915,360
CPU,BX80684I58500,Intel,Core i5-8500,85,86.2,29040,https://cpu.userbenchmark.com/SpeedTest/447884/IntelR-CoreTM-i5-8500-CPU---300GHz,358
CPU,,Intel,Core i7-6820HK,335,69.2,15513,https://cpu.userbenchmark.com/SpeedTest/36404/IntelR-CoreTM-i7-6820HK-CPU---270GHz,356
CPU,BX80662I76700,Intel,Core i7-6700,221,75.5,235118,https://cpu.userbenchmark.com/Intel-Core-i7-6700/Rating/3515,352
CPU,,Intel,Core i7-11800H,21,99.4,2,https://cpu.userbenchmark.com/SpeedTest/1542191/11th-Gen-IntelR-CoreTM-i7-11800H---230GHz,350
CPU,BX8070110700KF,Intel,Core i7-10700KF,29,97.9,13567,https://cpu.userbenchmark.com/SpeedTest/1171560/IntelR-CoreTM-i7-10700KF-CPU---380GHz,350
CPU,,Intel,Core i7-10870H,72,87,5570,https://cpu.userbenchmark.com/SpeedTest/1322918/IntelR-CoreTM-i7-10870H-CPU---220GHz,350
CPU,,Intel,Core i7-10700T,81,86.6,418,https://cpu.userbenchmark.com/SpeedTest/1218230/IntelR-CoreTM-i7-10700T-CPU---200GHz,350
CPU,BX80662I76700K,Intel,Core i7-6700K,118,83.1,553688,https://cpu.userbenchmark.com/Intel-Core-i7-6700K/Rating/3502,350
CPU,BX80646I74770K,Intel,Core i7-4770K,178,78.2,151031,https://cpu.userbenchmark.com/Intel-Core-i7-4770K/Rating/1537,350
CPU,BX80633I74820K,Intel,Core i7-4820K,245,74.3,17542,https://cpu.userbenchmark.com/Intel-Core-i7-4820K/Rating/1675,350
CPU,BX80646I34340,Intel,Core i3-4340,427,64.5,766,https://cpu.userbenchmark.com/Intel-Core-i3-4340/Rating/2877,349
CPU,,Intel,Core i7-4790S,232,74.9,11626,https://cpu.userbenchmark.com/SpeedTest/13424/IntelR-CoreTM-i7-4790S-CPU---320GHz,347
CPU,,Intel,Xeon E3-1245 v3,260,73.3,2227,https://cpu.userbenchmark.com/SpeedTest/4697/IntelR-XeonR-CPU-E3-1245-v3---340GHz,345
CPU,,Intel,Xeon E5-2620 0,520,59.3,2616,https://cpu.userbenchmark.com/SpeedTest/5895/IntelR-XeonR-CPU-E5-2620-0---200GHz,345
CPU,,Intel,Xeon E31220,326,69.8,2149,https://cpu.userbenchmark.com/SpeedTest/6171/IntelR-XeonR-CPU-E31220---310GHz,344
CPU,,Intel,Core i7-4810MQ,367,67.5,22275,https://cpu.userbenchmark.com/SpeedTest/7168/IntelR-CoreTM-i7-4810MQ-CPU---280GHz,344
CPU,,Intel,Xeon W3520,450,63,5744,https://cpu.userbenchmark.com/SpeedTest/3585/IntelR-XeonR-CPU-----------W3520----267GHz,344
CPU,BX80646I34330,Intel,Core i3-4330,444,63.3,5308,https://cpu.userbenchmark.com/Intel-Core-i3-4330/Rating/2876,343
CPU,,Intel,Core i5-3360M,584,56.1,4984,https://cpu.userbenchmark.com/SpeedTest/701/IntelR-CoreTM-i5-3360M-CPU---280GHz,343
CPU,BX80684I99900K,Intel,Core i9-9900K,31,97.3,313441,https://cpu.userbenchmark.com/Intel-Core-i9-9900K/Rating/4028,342
CPU,100-100000065BOX,AMD,Ryzen 5 5600X,34,96.9,98004,https://cpu.userbenchmark.com/AMD-Ryzen-5-5600X/Rating/4084,340
CPU,,Intel,Core i7-4500U,643,54,34185,https://cpu.userbenchmark.com/Intel-Core-i7-4500U/Rating/2743,338
CPU,BX80623I72700K,Intel,Core i7-2700K,226,75.1,20449,https://cpu.userbenchmark.com/Intel-Core-i7-2700K/Rating/1985,336
CPU,AW8063801013511,Intel,Core i7-3610QM,423,65.1,31164,https://cpu.userbenchmark.com/Intel-Core-i7-3610QM/Rating/2730,335
CPU,BX80684I78700,Intel,Core i7-8700,54,89.7,236370,https://cpu.userbenchmark.com/Intel-Core-i7-8700/Rating/3940,333
CPU,BX80658i55675C,Intel,Core i5-5675C,139,81.1,858,https://cpu.userbenchmark.com/SpeedTest/31828/IntelR-CoreTM-i5-5675C-CPU---310GHz,329
CPU,BX80646I74790,Intel,Core i7-4790,193,76.6,184979,https://cpu.userbenchmark.com/Intel-Core-i7-4790/Rating/2293,329
CPU,,Intel,Core i7-4770T,320,70.2,500,https://cpu.userbenchmark.com/SpeedTest/4415/IntelR-CoreTM-i7-4770T-CPU---250GHz,327
CPU,BX8070811700F,Intel,Core i7-11700F,25,98.5,378,https://cpu.userbenchmark.com/SpeedTest/1522100/11th-Gen-IntelR-CoreTM-i7-11700F---250GHz,326
CPU,BX80601950,Intel,Core i7-950,381,66.7,28958,https://cpu.userbenchmark.com/Intel-Core-i7-950/Rating/617,325
CPU,,Intel,Pentium G3470,518,59.3,123,https://cpu.userbenchmark.com/SpeedTest/28614/IntelR-PentiumR-CPU-G3470---360GHz,325
CPU,,Intel,Core i7 K 875,334,69.3,1700,https://cpu.userbenchmark.com/SpeedTest/476/IntelR-CoreTM-i7-CPU-------K-875----293GHz,322
CPU,BX80677I77740X,Intel,Core i7-7740X,66,87.7,3866,https://cpu.userbenchmark.com/SpeedTest/304932/IntelR-CoreTM-i7-7740X-CPU---430GHz,321
CPU,,Intel,Core i7-5850HQ,206,76,46,https://cpu.userbenchmark.com/SpeedTest/35099/IntelR-CoreTM-i7-5850HQ-CPU---270GHz,321
CPU,,Intel,Core i7-8650U,480,61.7,33690,https://cpu.userbenchmark.com/SpeedTest/353957/IntelR-CoreTM-i7-8650U-CPU---190GHz,321
CPU,BX80684I99900KF,Intel,Core i9-9900KF,28,97.9,14342,https://cpu.userbenchmark.com/SpeedTest/764533/IntelR-CoreTM-i9-9900KF-CPU---360GHz,320
